repeat,task_id,task_name,sample_id,raw_output,parse_success,is_valid,unique_key,unique_method,parse_failure_reason
2,planar,Planar,1,"(15, [(0,1), (0,2), (0,3), (0,4), (1,2), (1,5), (2,6), (3,7), (3,8), (4,9), (4,10), (5,6), (5,11), (6,12), (7,8), (7,13), (8,14), (9,10), (9,15), (10,16), (11,12), (13,14), (15,16), (12,16)])",False,False,,isomorphism,第 19 条边端点越界（节点范围应为 0..14）。
2,planar,Planar,2,"(15, [(0,1), (0,2), (0,3), (1,2), (1,4), (2,5), (3,6), (3,7), (4,5), (4,8), (5,9), (6,7), (6,10), (7,11), (8,9), (8,12), (9,13), (10,11), (10,14), (11,12), (12,13), (13,14), (14,1), (2,14)])",True,False,,isomorphism,
2,planar,Planar,5,"(15, [(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 5), (4, 5), (4, 6), (5, 7), (6, 7), (6, 8), (7, 9), (8, 9), (8, 10), (9, 11), (10, 11), (10, 12), (11, 13), (12, 13), (12, 14), (13, 1",True,False,,isomorphism,
2,planar,Planar,7,"(15, [(0,1), (0,2), (0,3), (0,4), (1,2), (1,5), (6,7), (6,8), (6,9), (7,8), (7,10), (2,5), (2,6), (3,7), (3,8), (4,9), (4,10), (5,10), (5,11), (6,11), (7,12), (8,12), (9,13), (10,14)])",True,False,,isomorphism,
2,planar,Planar,8,"(15, [(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (2, 7), (3, 6), (3, 7), (4, 5), (4, 8), (5, 9), (5, 10), (6, 7), (6, 11), (7, 12), (8, 9), (8, 13), (9, 14), (10, 11), (10, 14), (11, 12), (12, 13",True,False,,isomorphism,
2,planar,Planar,11,"(15, [(0, 1), (0, 2), (1, 2), (1, 3), (2, 4), (3, 4), (3, 5), (4, 6), (5, 6), (5, 7), (6, 8), (7, 8), (7, 9), (8, 10), (9, 10), (9, 11), (10, 12), (11, 12), (11, 13), (12, 14), (13, 14), (0, 5), (1, 6",True,False,,isomorphism,
2,planar,Planar,19,"(15, [(0,1), (0,2), (0,3), (1,2), (1,4), (2,5), (2,6), (3,7), (3,8), (4,5), (4,9), (5,10), (5,11), (6,7), (6,12), (7,13), (8,9), (8,14), (9,10), (10,11), (11,12), (12,13), (13,14), (14,0)])",True,False,,isomorphism,
2,planar,Planar,22,"(15, [(0,1), (0,2), (0,3), (1,2), (1,4), (2,5), (3,8), (3,10), (4,5), (4,7), (5,6), (6,7), (6,11), (7,12), (8,9), (8,13), (9,13), (9,14), (10,14), (11,12), (11,13), (12,14), (13,14), (10,11)])",True,False,,isomorphism,
2,planar,Planar,23,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (3,9), (4,10), (5,11), (6,12), (7,13), (8,14), (9,1), (10,2), (11,3), (12,4), (13,5), (14,6), (10,7), (11,8), (12,9), (13,14)])",True,False,,isomorphism,
2,planar,Planar,26,"(15, [(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 6), (3, 7), (4, 8), (4, 9), (5, 7), (5, 10), (6, 8), (6, 11), (7, 9), (7, 12), (8, 13), (9, 14), (10, 11), (10, 12), (11, 13), (12, 14), (13, ",True,False,,isomorphism,
