repeat,task_id,task_name,sample_id,raw_output,parse_success,is_valid,unique_key,unique_method,parse_failure_reason
3,tree,Tree,1,"(15, [(0, 1), (1, 2), (1, 3), (2, 4), (2, 5), (3, 6), (3, 7), (4, 8), (4, 9), (5, 10), (6, 11), (6, 12), (7, 13), (7, 14)])",True,True,9de1b65da8749f7627122e5fcbf9b3e1,isomorphism,
3,tree,Tree,2,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (4, 8), (4, 9), (5, 10), (5, 11), (6, 12), (7, 13), (8, 14)])",True,True,05408d11a7986d36b96eb755f858f32a,isomorphism,
3,tree,Tree,3,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,54adef7a7951cbadfc20829d01e313d8,isomorphism,
3,tree,Tree,4,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (6, 12), (7, 13), (8, 14)])",True,True,9abf2c6f80aa531e54dabbf37a641f98,isomorphism,
3,tree,Tree,5,"(15, [(0,1), (0,2), (1,3), (1,4), (2,5), (2,6), (3,7), (3,8), (4,9), (4,10), (5,11), (5,12), (6,13), (6,14)])",True,True,54adef7a7951cbadfc20829d01e313d8,isomorphism,
3,tree,Tree,6,LLM_ERROR: The read operation timed out,False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid syntax (<unknown>, line 1)"
3,tree,Tree,7,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (5, 10), (5, 11), (6, 12), (7, 13), (8, 14)])",True,True,60367f5f4265606325e249370d9859ea,isomorphism,
3,tree,Tree,8,"(15, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,10), (1,11), (11,12), (12,13), (13,14)])",True,True,b18d12a7582ae2cc2a1a3d5a9edef0de,isomorphism,
3,tree,Tree,9,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (4,9), (5,10), (6,11), (7,12), (8,13), (9,14)])",True,True,04e285f3a310fc9f685301489ba04542,isomorphism,
3,tree,Tree,10,"(15, [(0,1), (0,2), (1,3), (1,4), (2,5), (2,6), (3,7), (3,8), (4,9), (5,10), (5,11), (6,12), (7,13), (8,14)])",True,True,60367f5f4265606325e249370d9859ea,isomorphism,
3,tree,Tree,11,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (5, 10), (5, 11), (6, 12), (7, 13), (8, 14)])",True,True,60367f5f4265606325e249370d9859ea,isomorphism,
3,tree,Tree,12,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,54adef7a7951cbadfc20829d01e313d8,isomorphism,
3,tree,Tree,13,"(15, [(0,1), (0,2), (1,3), (1,4), (2,5), (2,6), (3,7), (3,8), (4,9), (4,10), (5,11), (5,12), (6,13), (6,14)])",True,True,54adef7a7951cbadfc20829d01e313d8,isomorphism,
