repeat,task_id,task_name,sample_id,raw_output,parse_success,is_valid,unique_key,unique_method,parse_failure_reason
1,tree,Tree,1,"(0, [('1', '0'), ('2', '1'), ('3', '2'), ('4', '3'), ('5', '4'), ('6', '5'), ('7', '6'), ('8', '7')])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..-1）。
1,tree,Tree,2,"(8, [
    (0, 1),
    (1, 2),
    (2, 3),
    (3, 4),
    (4, 5),
    (5, 6),
    (6, 7),
    (7, 0)
])",True,False,,isomorphism,
1,tree,Tree,3,"Sure, I'd be happy to help! Here's my reasoning step by step:

1. Start with node 0.

So, our graph will start with one node labeled 0.

2. Connect each new node to exactly one existing node.

For eac",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：unterminated string literal (detected at line 15) (<unknown>, line 15)"
1,tree,Tree,4,"(0, [(0,0), (1,1), (2,2), (3,3), (4,4), (5,5), (6,6)])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..-1）。
1,tree,Tree,6,"(8, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,0)])",True,False,,isomorphism,
1,tree,Tree,8,"(8, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,0)])",True,False,,isomorphism,
1,tree,Tree,9,"(8, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8)])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
1,tree,Tree,10,"(8, [(7, 8)])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..7）。
1,tree,Tree,11,"(8, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,tree,Tree,13,"(8, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8)])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
1,tree,Tree,14,"(8, [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
1,tree,Tree,15,"(1, [(1, 2)])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..0）。
1,tree,Tree,16,"(8, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8)])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
1,tree,Tree,17,"(8, [(0,0), (1,1), (2,2), (3,3), (4,4), (5,5), (6,6), (7,7), (8,8)])",False,False,,isomorphism,第 9 条边端点越界（节点范围应为 0..7）。
1,tree,Tree,19,"(7, [6])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,tree,Tree,20,"(8, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8)])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
1,tree,Tree,23,"(8, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,tree,Tree,24,"(0, [('0', '1'), ('0', '2'), ('0', '3'), ('0', '4'), ('0', '5'), ('0', '6'), ('0', '7')])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..-1）。
1,tree,Tree,25,"(8, [('0', '1'), ('1', '2'), ('2', '3'), ('3', '4'), ('4', '5'), ('5', '6')])",True,False,,isomorphism,
1,tree,Tree,26,"(8, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8)])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
1,tree,Tree,27,"(8, [
    (0,1),
    (1,2),
    (2,3),
    (3,4),
    (4,5),
    (5,6),
    (6,7),
    (7,0)
])",True,False,,isomorphism,
1,tree,Tree,28,"(8, [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
1,tree,Tree,29,"(7, [6])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,tree,Tree,31,"(8, [('0', '1'), ('1', '2'), ('2', '3'), ('3', '4'), ('4', '5'), ('5', '6')])",True,False,,isomorphism,
1,tree,Tree,32,"(8, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,7)])",True,False,,isomorphism,
1,tree,Tree,33,"(4, [('3', '4')])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..3）。
1,tree,Tree,34,"(6, [5])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,tree,Tree,35,"(8, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8)])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
1,tree,Tree,36,"(0, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6)])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..-1）。
1,tree,Tree,37,"(8, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,tree,Tree,38,"(8, [(""0"", ""1""), (""1"", ""2""), (""2"", ""3""), (""3"", ""4""), (""4"", ""5""), (""5"", ""6""), (""6"", ""7""), (""7"", ""8"")])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
1,tree,Tree,39,"(8, [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)])",True,False,,isomorphism,
1,tree,Tree,40,"(0, [(0,1), (2,0), (3,1), (4,2), (5,3), (6,4), (7,6)])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..-1）。
1,tree,Tree,41,"(7, [(6, 7)])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..6）。
1,tree,Tree,43,"(8, [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)])",True,False,,isomorphism,
1,tree,Tree,44,"(8, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8)])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
1,tree,Tree,45,"(8, [(""0"", ""1""), (""0"", ""2""), (""0"", ""3""), (""1"", ""4""), (""1"", ""5""), (""2"", ""6""), (""2"", ""7""), (""3"", ""7"")])",True,False,,isomorphism,
1,tree,Tree,46,"(8, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,tree,Tree,48,"(0, [('0', '1')])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..-1）。
1,tree,Tree,51,"(0, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7)])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..-1）。
1,tree,Tree,52,"(8, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8)])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
1,tree,Tree,53,"(0, [(0,1), (2,0), (3,1), (4,2), (5,3), (6,4)])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..-1）。
1,tree,Tree,54,"(0, [('0', '1'), ('1', '2'), ('2', '3'), ('3', '4'), ('4', '5'), ('5', '6')])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..-1）。
1,tree,Tree,55,"(8, [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
1,tree,Tree,57,"(8, [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 0)])",True,False,,isomorphism,
1,tree,Tree,59,"(8, [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
1,tree,Tree,60,"(8, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6)])",True,False,,isomorphism,
1,tree,Tree,61,"(8, [7])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,tree,Tree,64,"(7, [6])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,tree,Tree,65,"(8, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,tree,Tree,66,"(8, [
  (0, 1),
  (1, 2),
  (2, 3),
  (3, 4),
  (4, 5),
  (5, 6),
  (6, 7),
  (7, 0)
])",True,False,,isomorphism,
1,tree,Tree,67,"(8, [
    (0, [])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：'[' was never closed (<unknown>, line 1)"
1,tree,Tree,68,"(0, [(0,0), (1,0), (2,1), (3,2), (4,3), (5,4), (6,5), (7,6), (8,7)])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..-1）。
1,tree,Tree,69,"(8, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8)])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
1,tree,Tree,70,"(8, [((0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,tree,Tree,73,"(8, [('0', '0'), ('1', '0'), ('2', '1'), ('3', '2'), ('4', '3'), ('5', '4'), ('6', '5'), ('7', '6')])",True,False,,isomorphism,
1,tree,Tree,74,"(8, [('0', '1'), ('1', '2'), ('2', '3'), ('3', '0'), ('4', '2'), ('5', '3'), ('6', '4'), ('7', '5'), ('8', '7')])",False,False,,isomorphism,第 9 条边端点越界（节点范围应为 0..7）。
1,tree,Tree,75,"(0, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7)])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..-1）。
1,tree,Tree,76,"(8, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,tree,Tree,79,"(8, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,0)])",True,False,,isomorphism,
1,tree,Tree,80,"(8, [('0', '1'), ('1', '2'), ('2', '3'), ('3', '4'), ('4', '5'), ('5', '6'), ('6', '7'), ('7', '8')])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
1,tree,Tree,86,"(8, [('0', '1'), ('1', '2'), ('2', '3'), ('3', '4'), ('4', '5'), ('5', '6'), ('6', '7'), ('7', '0')])",True,False,,isomorphism,
1,tree,Tree,87,"(0, [(0, 1), (0, 2), (1, 3), (2, 4), (3, 5), (4, 6), (5, 7)])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..-1）。
1,tree,Tree,88,"(8, [('0', '1'), ('1', '2'), ('2', '3'), ('3', '4'), ('4', '5')])",True,False,,isomorphism,
1,tree,Tree,90,"(0, [(""0"", ""7""), (""1"", ""7""), (""2"", ""7""), (""3"", ""7""), (""4"", ""7""), (""5"", ""7""), (""6"", ""7"")])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..-1）。
1,tree,Tree,91,"(6, [5])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,tree,Tree,92,"(6, [(6, 7)])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..5）。
1,tree,Tree,93,"(8, [('0', '0'), ('1', '1'), ('2', '2'), ('3', '3'), ('4', '4'), ('5', '5'), ('6', '6'), ('7', '7')])",True,False,,isomorphism,
1,tree,Tree,94,"(7, [6])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,tree,Tree,95,"(0, [])",True,False,,isomorphism,
1,tree,Tree,96,"(0, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8)])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..-1）。
