repeat,task_id,task_name,sample_id,raw_output,parse_success,is_valid,signature,parse_failure_reason
1,cycle,Cycle,8,LLM_ERROR: OpenAI 网络请求失败：_ssl.c:1011: The handshake operation timed out,False,False,,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid character '：' (U+FF1A) (<unknown>, line 1)"
1,planar,Planar,1,"(15, [(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 5), (4, 9), (5, 10), (6, 11), (6, 12), (7, 13), (8, 9), (8, 14), (9, 10), (10, 11), (11, 12), (12, 13), (13, 14), (14,",True,False,,
1,planar,Planar,6,"(15, [(0, 1), (0, 2), (0, 3), (1, 2), (1, 4), (2, 5), (3, 4), (3, 5), (4, 5), (4, 6), (5, 7), (6, 7), (6, 8), (7, 9), (8, 9), (8, 10), (9, 11), (10, 11), (10, 12), (11, 13), (12, 13), (12, 14), (13, 1",True,False,,
1,planar,Planar,7,"(15, [(0,1), (0,2), (0,3), (1,2), (1,4), (2,5), (3,6), (4,5), (4,7), (5,6), (5,8), (6,9), (7,8), (7,10), (8,9), (8,11), (9,12), (10,11), (10,13), (11,12), (11,14), (12,13), (13,14), (14,0)])",True,False,,
1,planar,Planar,8,"(15, [(0, 1), (0, 2), (0, 3), (1, 4), (1, 5), (2, 6), (2, 7), (3, 8), (3, 9), (4, 10), (4, 11), (5, 12), (5, 13), (6, 14), (7, 8), (7, 9), (8, 10), (8, 11), (9, 12), (9, 13), (10, 14), (11, 12), (13, ",True,False,,
1,planar,Planar,9,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (3,9), (4,5), (4,10), (5,11), (6,7), (6,12), (7,13), (8,9), (8,14), (9,10), (10,11), (11,12), (12,13), (13,14), (14,0), (4,8)])",True,False,,
1,planar,Planar,10,"(15, [(0,1), (0,2), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,10), (10,0), (0,11), (1,12), (2,13), (3,14), (11,12), (12,13), (13,14), (14,11), (4,11), (5,12), (6,13), (7,14)])",True,False,,
1,planar,Planar,14,"(15, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,0), (0,10), (1,11), (2,12), (3,13), (4,14), (10,11), (11,12), (12,13), (13,14), (14,10), (10,5), (11,6), (12,7), (13,8)])",True,False,,
1,planar,Planar,15,"(15, [(0,1), (0,2), (0,3), (1,2), (1,4), (2,5), (3,6), (3,7), (4,5), (4,8), (5,9), (6,7), (6,10), (7,11), (8,9), (8,12), (9,13), (10,11), (10,14), (11, 15), (12,13), (12,14), (13,15), (14,15)])",False,False,,第 20 条边端点越界（节点范围应为 0..14）。
1,planar,Planar,16,"(15, [(0, 1), (0, 2), (0, 3), (1, 4), (1, 5), (2, 6), (2, 7), (3, 8), (3, 9), (4, 5), (4, 10), (5, 11), (6, 7), (6, 12), (7, 13), (8, 9), (8, 14), (10, 11), (10, 13), (11, 14), (12, 13), (12, 14), (13",True,False,,
