repeat,task_id,task_name,sample_id,raw_output,parse_success,is_valid,unique_key,unique_method,parse_failure_reason
1,tree,Tree,1,"(15, [(0,1), (0,2), (1,3), (1,4), (2,5), (2,6), (3,7), (3,8), (4,9), (4,10), (5,11), (6,12), (7,13), (8,14)])",True,True,9abf2c6f80aa531e54dabbf37a641f98,isomorphism,
1,tree,Tree,2,"(15, [(0,1), (0,2), (1,3), (1,4), (2,5), (2,6), (3,7), (3,8), (4,9), (4,10), (5,11), (5,12), (6,13), (6,14)])",True,True,54adef7a7951cbadfc20829d01e313d8,isomorphism,
1,tree,Tree,3,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (3,9), (4,10), (5,11), (6,12), (7,13), (8,14)])",True,True,eea50e0860a6df091b2e8df07859b4f1,isomorphism,
1,tree,Tree,4,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (3,9), (4,10), (5,11), (6,12), (7,13), (8,14)])",True,True,eea50e0860a6df091b2e8df07859b4f1,isomorphism,
1,tree,Tree,5,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (3,9), (4,10), (5,11), (6,12), (7,13), (8,14)])",True,True,eea50e0860a6df091b2e8df07859b4f1,isomorphism,
1,tree,Tree,6,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (3,9), (4,10), (4,11), (5,12), (6,13), (7,14)])",True,True,cb208c94aea2fcb3bfc9516a1d7f1679,isomorphism,
1,tree,Tree,7,"(15, [(0,1), (0,2), (1,3), (1,4), (2,5), (2,6), (3,7), (3,8), (4,9), (4,10), (5,11), (5,12), (6,13), (6,14)])",True,True,54adef7a7951cbadfc20829d01e313d8,isomorphism,
1,tree,Tree,8,"(15, [(0,1),(0,2),(0,3),(1,4),(1,5),(2,6),(2,7),(3,8),(3,9),(4,10),(4,11),(5,12),(5,13),(6,14)])",True,True,f682d2638317d9cc423c53951f546d6f,isomorphism,
1,tree,Tree,9,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (3,9), (4,10), (5,11), (6,12), (7,13), (8,14)])",True,True,eea50e0860a6df091b2e8df07859b4f1,isomorphism,
1,tree,Tree,10,"(15, [(0,1),(0,2),(0,3),(1,4),(1,5),(2,6),(2,7),(3,8),(3,9),(4,10),(4,11),(7,12),(8,13),(9,14)])",True,True,f6a8a10579b58b06e414714b7c5d4cec,isomorphism,
1,tree,Tree,11,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (3,9), (4,10), (5,11), (6,12), (7,13), (8,14)])",True,True,eea50e0860a6df091b2e8df07859b4f1,isomorphism,
1,tree,Tree,12,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (1,6), (2,7), (2,8), (2,9), (3,10), (3,11), (3,12), (4,13), (4,14)])",True,True,922c8baa2266ac40bdd9ecc79f026566,isomorphism,
1,tree,Tree,13,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (3,9), (4,10), (5,11), (6,12), (7,13), (8,14)])",True,True,eea50e0860a6df091b2e8df07859b4f1,isomorphism,
1,tree,Tree,14,"(15, [(0,1),(0,2),(0,3),(1,4),(1,5),(2,6),(2,7),(3,8),(3,9),(4,10),(4,11),(5,12),(5,13),(6,14)])",True,True,f682d2638317d9cc423c53951f546d6f,isomorphism,
