repeat,task_id,task_name,sample_id,raw_output,parse_success,is_valid,unique_key,unique_method,parse_failure_reason
3,tree,Tree,1,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (3,9), (4,10), (5,11), (6,12), (7,13), (8,14)])",True,True,eea50e0860a6df091b2e8df07859b4f1,isomorphism,
3,tree,Tree,2,"(15, [(0,1),(0,2),(0,3),(1,4),(1,5),(2,6),(2,7),(3,8),(4,9),(4,10),(5,11),(6,12),(7,13),(8,14)])",True,True,0dd4c6774dbf0132c95ca5902edac347,isomorphism,
3,tree,Tree,3,"(15, [(0,1),(0,2),(1,3),(1,4),(2,5),(3,6),(4,7),(5,8),(5,9),(6,10),(6,11),(7,12),(8,13),(9,14)])",True,True,404bdf3862c97219cd22036725190645,isomorphism,
3,tree,Tree,4,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (3,9), (4,10), (4,11), (5,12), (6,13), (7,14)])",True,True,cb208c94aea2fcb3bfc9516a1d7f1679,isomorphism,
3,tree,Tree,5,"(15, [(0,1),(0,2),(1,3),(1,4),(2,5),(2,6),(3,7),(3,8),(4,9),(4,10),(5,11),(6,12),(6,13),(7,14)])",True,True,b1d3c4b18c1f9acfb9fa7350e167f6ea,isomorphism,
3,tree,Tree,6,"(15, [(0,1),(0,2),(1,3),(1,4),(2,5),(2,6),(3,7),(3,8),(4,9),(4,10),(5,11),(5,12),(6,13),(6,14)])",True,True,54adef7a7951cbadfc20829d01e313d8,isomorphism,
3,tree,Tree,7,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (3,9), (4,10), (5,11), (5,12), (7,13), (9,14)])",True,True,2a6deab3e197a2ace41d098670528d91,isomorphism,
3,tree,Tree,8,"(15, [(0,1),(0,2),(1,3),(1,4),(2,5),(2,6),(3,7),(3,8),(4,9),(4,10),(5,11),(6,12),(6,13),(7,14)])",True,True,b1d3c4b18c1f9acfb9fa7350e167f6ea,isomorphism,
3,tree,Tree,9,"(15, [(0,1),(0,2),(1,3),(1,4),(2,5),(2,6),(3,7),(3,8),(4,9),(4,10),(5,11),(5,12),(6,13),(6,14)])",True,True,54adef7a7951cbadfc20829d01e313d8,isomorphism,
3,tree,Tree,10,"(15, [(0,1),(0,2),(0,3),(1,4),(1,5),(2,6),(2,7),(3,8),(3,9),(4,10),(5,11),(6,12),(7,13),(8,14)])",True,True,eea50e0860a6df091b2e8df07859b4f1,isomorphism,
3,tree,Tree,11,"(15, [(0,1),(0,2),(0,3),(1,4),(1,5),(2,6),(2,7),(3,8),(3,9),(4,10),(5,11),(6,12),(7,13),(8,14)])",True,True,eea50e0860a6df091b2e8df07859b4f1,isomorphism,
3,tree,Tree,12,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (4,9), (4,10), (5,11), (6,12), (7,13), (13,14)])",True,True,b7c73cfa5b64f16a4698c2fa44fd55a7,isomorphism,
3,tree,Tree,13,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (3,9), (4,10), (5,11), (6,12), (7,13), (8,14)])",True,True,eea50e0860a6df091b2e8df07859b4f1,isomorphism,
3,tree,Tree,14,"(15, [(0,1),(0,2),(1,3),(1,4),(1,5),(2,6),(2,7),(2,8),(3,9),(4,10),(5,11),(6,12),(7,13),(8,14)])",True,True,20eabccf9cf3aebd3116264dec5dd4d4,isomorphism,
