repeat,task_id,task_name,sample_id,raw_output,parse_success,is_valid,unique_key,unique_method,parse_failure_reason
2,tree,Tree,1,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (3,9), (4,10), (4,11), (5,12), (6,13), (7,14)])",True,True,cb208c94aea2fcb3bfc9516a1d7f1679,isomorphism,
2,tree,Tree,2,"(15, [(0,1),(0,2),(1,3),(1,4),(2,5),(2,6),(3,7),(3,8),(4,9),(4,10),(5,11),(5,12),(6,13),(6,14)])",True,True,54adef7a7951cbadfc20829d01e313d8,isomorphism,
2,tree,Tree,3,"(15, [(0,1), (0,2), (1,3), (1,4), (2,5), (2,6), (3,7), (3,8), (4,9), (4,10), (5,11), (5,12), (6,13), (6,14)])",True,True,54adef7a7951cbadfc20829d01e313d8,isomorphism,
2,tree,Tree,4,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (4,9), (4,10), (5,11), (6,12), (7,13), (8,14)])",True,True,0dd4c6774dbf0132c95ca5902edac347,isomorphism,
2,tree,Tree,5,"(15, [(0,1),(0,2),(0,3),(1,4),(1,5),(2,6),(2,7),(3,8),(3,9),(4,10),(5,11),(6,12),(7,13),(8,14)])",True,True,eea50e0860a6df091b2e8df07859b4f1,isomorphism,
2,tree,Tree,6,"(15, [(0,1), (0,2), (1,3), (1,4), (2,5), (2,6), (3,7), (3,8), (4,9), (4,10), (5,11), (5,12), (6,13), (6,14)])",True,True,54adef7a7951cbadfc20829d01e313d8,isomorphism,
2,tree,Tree,7,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (3,9), (4,10), (5,11), (5,12), (6,13), (7,14)])",True,True,cb208c94aea2fcb3bfc9516a1d7f1679,isomorphism,
2,tree,Tree,8,"(15, [(0,1),(0,2),(0,3),(1,4),(1,5),(2,6),(2,7),(3,8),(3,9),(4,10),(4,11),(5,12),(6,13),(7,14)])",True,True,cb208c94aea2fcb3bfc9516a1d7f1679,isomorphism,
2,tree,Tree,9,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (3,9), (4,10), (4,11), (5,12), (6,13), (7,14)])",True,True,cb208c94aea2fcb3bfc9516a1d7f1679,isomorphism,
2,tree,Tree,10,"(15, [(0,1),(0,2),(1,3),(1,4),(2,5),(2,6),(3,7),(3,8),(4,9),(5,10),(5,11),(6,12),(7,13),(8,14)])",True,True,60367f5f4265606325e249370d9859ea,isomorphism,
2,tree,Tree,11,"(15, [(0,1), (0,2), (0,3), (0,4), (1,5), (1,6), (2,7), (2,8), (3,9), (3,10), (4,11), (4,12), (5,13), (6,14)])",True,True,a834c136a4d6f20124d999deed1d58f9,isomorphism,
2,tree,Tree,12,"(15, [(0,1), (0,2), (1,3), (1,4), (2,5), (2,6), (3,7), (3,8), (4,9), (4,10), (5,11), (5,12), (6,13), (6,14)])",True,True,54adef7a7951cbadfc20829d01e313d8,isomorphism,
2,tree,Tree,13,"(15, [(0,1),(0,2),(0,3),(1,4),(1,5),(2,6),(2,7),(3,8),(3,9),(4,10),(5,11),(6,12),(7,13),(8,14)])",True,True,eea50e0860a6df091b2e8df07859b4f1,isomorphism,
2,tree,Tree,14,"(15, [(0,1),(0,2),(1,3),(1,4),(2,5),(2,6),(3,7),(3,8),(4,9),(4,10),(5,11),(5,12),(6,13),(6,14)])",True,True,54adef7a7951cbadfc20829d01e313d8,isomorphism,
2,tree,Tree,15,"(15, [(0,1),(0,2),(0,3),(1,4),(1,5),(1,6),(2,7),(2,8),(2,9),(3,10),(3,11),(3,12),(4,13),(4,14)])",True,True,922c8baa2266ac40bdd9ecc79f026566,isomorphism,
2,tree,Tree,16,"(15, [(0,1), (0,2), (1,3), (1,4), (2,5), (2,6), (3,7), (3,8), (4,9), (4,10), (5,11), (5,12), (6,13), (6,14)])",True,True,54adef7a7951cbadfc20829d01e313d8,isomorphism,
2,tree,Tree,17,"(15, [(0,1),(0,2),(1,3),(1,4),(2,5),(2,6),(3,7),(3,8),(4,9),(4,10),(5,11),(5,12),(6,13),(6,14)])",True,True,54adef7a7951cbadfc20829d01e313d8,isomorphism,
2,tree,Tree,18,"(15, [(0,1),(0,2),(0,3),(1,4),(1,5),(2,6),(2,7),(3,8),(3,9),(4,10),(4,11),(5,12),(5,13),(6,14)])",True,True,f682d2638317d9cc423c53951f546d6f,isomorphism,
2,tree,Tree,19,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (3,9), (4,10), (5,11), (5,12), (6,13), (7,14)])",True,True,cb208c94aea2fcb3bfc9516a1d7f1679,isomorphism,
2,tree,Tree,20,"(15, [(0,1), (0,2), (1,3), (1,4), (2,5), (2,6), (3,7), (3,8), (4,9), (4,10), (5,11), (5,12), (6,13), (6,14)])",True,True,54adef7a7951cbadfc20829d01e313d8,isomorphism,
2,tree,Tree,21,"(15, [(0,1),(0,2),(0,3),(1,4),(1,5),(2,6),(2,7),(3,8),(3,9),(4,10),(5,11),(6,12),(7,13),(8,14)])",True,True,eea50e0860a6df091b2e8df07859b4f1,isomorphism,
2,tree,Tree,22,"(15, [(0,1),(0,2),(0,3),(1,4),(1,5),(2,6),(2,7),(3,8),(4,9),(4,10),(5,11),(6,12),(7,13),(8,14)])",True,True,0dd4c6774dbf0132c95ca5902edac347,isomorphism,
2,tree,Tree,23,"(15, [(0,1), (0,2), (1,3), (1,4), (2,5), (2,6), (3,7), (3,8), (4,9), (4,10), (5,11), (5,12), (6,13), (6,14)])",True,True,54adef7a7951cbadfc20829d01e313d8,isomorphism,
2,tree,Tree,24,"(15, [(0,1),(0,2),(1,3),(1,4),(2,5),(2,6),(3,7),(3,8),(4,9),(4,10),(5,11),(6,12),(7,13),(8,14)])",True,True,9abf2c6f80aa531e54dabbf37a641f98,isomorphism,
2,tree,Tree,25,"(15, [(0,1), (0,2), (0,3), (0,4), (1,5), (1,6), (2,7), (2,8), (3,9), (3,10), (4,11), (4,12), (5,13), (6,14)])",True,True,a834c136a4d6f20124d999deed1d58f9,isomorphism,
2,tree,Tree,26,"(15, [(0,1),(0,2),(0,3),(1,4),(1,5),(2,6),(2,7),(3,8),(3,9),(4,10),(5,11),(6,12),(7,13),(8,14)])",True,True,eea50e0860a6df091b2e8df07859b4f1,isomorphism,
2,tree,Tree,27,"(15, [(0,1), (0,2), (1,3), (1,4), (2,5), (2,6), (3,7), (3,8), (4,9), (4,10), (5,11), (5,12), (6,13), (6,14)])",True,True,54adef7a7951cbadfc20829d01e313d8,isomorphism,
2,tree,Tree,28,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (4,9), (4,10), (5,11), (6,12), (7,13), (7,14)])",True,True,7c82151c130ac62d647bd5909450f1f3,isomorphism,
2,tree,Tree,29,"(15, [(0,1),(0,2),(0,3),(1,4),(1,5),(1,6),(2,7),(2,8),(2,9),(3,10),(3,11),(4,12),(4,13),(5,14)])",True,True,7b5242a0bb86c928d48b9460d9644cda,isomorphism,
2,tree,Tree,30,"(15, [(0,1),(0,2),(0,3),(1,4),(1,5),(2,6),(2,7),(3,8),(3,9),(4,10),(5,11),(6,12),(7,13),(8,14)])",True,True,eea50e0860a6df091b2e8df07859b4f1,isomorphism,
2,tree,Tree,31,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (3,9), (4,10), (4,11), (5,12), (5,13), (6,14)])",True,True,f682d2638317d9cc423c53951f546d6f,isomorphism,
2,tree,Tree,32,"(15, [(0,1), (0,2), (1,3), (1,4), (2,5), (2,6), (3,7), (3,8), (4,9), (4,10), (5,11), (5,12), (6,13), (6,14)])",True,True,54adef7a7951cbadfc20829d01e313d8,isomorphism,
2,tree,Tree,33,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (1,6), (2,7), (2,8), (3,9), (3,10), (4,11), (5,12), (6,13), (7,14)])",True,True,b8343d67ff491837d09008c9ce51ad91,isomorphism,
2,tree,Tree,34,"(15, [(0,1),(0,2),(0,3),(1,4),(1,5),(2,6),(2,7),(3,8),(3,9),(4,10),(5,11),(6,12),(7,13),(8,14)])",True,True,eea50e0860a6df091b2e8df07859b4f1,isomorphism,
2,tree,Tree,35,"(15, [(0,1),(0,2),(0,3),(1,4),(1,5),(2,6),(2,7),(3,8),(3,9),(4,10),(4,11),(5,12),(6,13),(7,14)])",True,True,cb208c94aea2fcb3bfc9516a1d7f1679,isomorphism,
