repeat,task_id,task_name,sample_id,raw_output,parse_success,is_valid,unique_key,unique_method,parse_failure_reason
2,tree,Tree,32,"Reasoning:

We start with the first node (0). 

Then we add 14 more nodes one by one. 

When we add a new node, we connect it to an existing node. 

To ensure the graph remains a tree, we should make ",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：unterminated string literal (detected at line 13) (<unknown>, line 13)"
2,tree,Tree,33,LLM_ERROR: The read operation timed out,False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid syntax (<unknown>, line 1)"
2,tree,Tree,34,LLM_ERROR: Remote end closed connection without response,False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid syntax (<unknown>, line 1)"
2,cycle,Cycle,49,LLM_ERROR: Remote end closed connection without response,False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid syntax (<unknown>, line 1)"
2,planar,Planar,2,"(15, [(0,1),(1,2),(2,3),(3,4),(4,0),(5,0),(5,1),(6,1),(6,2),(7,2),(7,3),(8,3),(8,4),(9,4),(9,0),(10,5),(10,6),(11,6),(11,7),(12,7),(12,8),(0,3),(0,4),(1,3),(1,4),(2,4),(5,7),(6,8),(9,11),(10,12)])",True,False,,isomorphism,
2,planar,Planar,3,"(15, [(0,1), (1,2), (2,3), (3,4), (4,0), (5,0), (5,1), (6,1), (6,2), (7,2), (7,3), (8,3), (8,4), (9,4), (9,0), (10,5), (10,6), (11,6), (11,7), (12,7), (12,8), (13,8), (13,9), (14,9), (14,5)])",True,False,,isomorphism,
2,planar,Planar,4,"(15, [(0,1), (0,2), (0,3), (0,4), (0,5), (1,6), (2,6), (3,6), (4,6), (5,6), (6,7), (6,8), (6,9), (6,10), (7,11), (8,11), (9,11), (10,11), (11,12), (11,13), (11,14)])",True,False,,isomorphism,
2,planar,Planar,5,"(15, [(0,1), (0,2), (0,3), (0,4), (1,2), (2,3), (3,4), (4,1), (5,0), (5,1), (5,2), (6,1), (6,2), (6,3), (7,2), (7,3), (7,4), (8,3), (8,4), (8,0), (9,4), (9,0), (9,1), (10,0), (10,1), (10,2), (11,1), (",True,False,,isomorphism,
2,planar,Planar,11,"(15, [(0,1), (0,2), (0,3), (1,2), (1,3), (1,4), (1,5), (1,7), (2,4), (2,6), (2,8), (3,5), (3,6), (3,7), (4,5), (4,6), (5,6), (5,7), (5,8), (6,7), (6,8), (7,8)])",True,False,,isomorphism,
2,planar,Planar,12,"(15, [(0,1), (1,2), (2,3), (3,4), (4,0), (5,0), (5,1), (6,1), (6,2), (7,2), (7,3), (8,3), (8,4), (9,4), (9,0), (10,0), (10,2), (11,1), (11,3), (12,2), (12,4), (13,1), (13,4), (14,0), (14,3)])",True,False,,isomorphism,
2,planar,Planar,13,"(15, [(0,1), (0,2), (0,3), (0,4), (0,5), (0,6), (1,2), (2,3), (3,4), (4,5), (5,6), (6,1), (1,7), (1,8), (2,9), (2,10), (3,11), (3,12), (4,13), (4,14), (5,7), (5,8), (6,9), (6,10)])",True,False,,isomorphism,
2,planar,Planar,14,"(15, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,10), (10,11), (11,12), (12,13), (13,0), (14,0), (1,7), (2,8), (3,9), (4,10), (5,11), (6,12), (7,13), (8,14), (9,14)])",True,False,,isomorphism,
2,planar,Planar,16,"(15, [(0,1), (1,2), (2,3), (3,0), 
      (0,4), (4,5), (5,1), 
      (1,6), (6,7), (7,2), 
      (2,8), (8,9), (9,3), 
      (3,10), (10,11), (11,0),
      (4,11), (5,6), 
      (7,8), (9,10), 
      ",True,False,,isomorphism,
