repeat,task_id,task_name,sample_id,raw_output,parse_success,is_valid,unique_key,unique_method,parse_failure_reason
1,tree,Tree,20,LLM_ERROR: The read operation timed out,False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid syntax (<unknown>, line 1)"
1,tree,Tree,21,LLM_ERROR: Remote end closed connection without response,False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid syntax (<unknown>, line 1)"
1,tree,Tree,28,"Reasoning:

1) Start with node 0. 
2) Connect node 1 to node 0. 
3) Connect node 2 to node 0. 
4) Connect node 3 to node 0. 
5) Connect node 4 to node 1. 
6) Connect node 5 to node 1. 
7) Connect node",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：unmatched ')' (<unknown>, line 3)"
1,cycle,Cycle,42,LLM_ERROR: The read operation timed out,False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid syntax (<unknown>, line 1)"
1,planar,Planar,2,"(15, [(0,1), (0,2), (0,3), (0,4), (1,2), (1,3), (1,4), (2,3), (2,4), (3,4), (0,5), (1,5), (2,5), (0,6), (1,6), (3,6), (0,7), (1,7), (4,7), (0,8), (2,8), (4,8), (9,13), (10,14)])",True,False,,isomorphism,
1,planar,Planar,4,"(15, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,10), (10,11), (11,12), (12,13), (13,14), (14,0), (0,2), (1,3), (2,4), (3,5), (4,6), (5,7), (6,8), (7,9), (8,10), (0,4), (5,10)])",True,False,,isomorphism,
1,planar,Planar,6,"(15, [(0,1), (0,2), (0,3), (0,4), (0,5), (0,6), (0,7), (0,8), (0,9), (0,10), (0,11), (0,12), (0,13), (0,14), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,10), (10,11), (11,12), (12,13), ",True,False,,isomorphism,
1,planar,Planar,8,"(15, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,10), (10,11), (11,0), (12,0), (12,4), (12,8), (13,2), (13,6), (13,10), (14,4), (14,8), (14,12), (12,13), (13,14), (14,12)])",True,False,,isomorphism,
1,planar,Planar,9,"(15, [(0,1), (1,2), (2,3), (3,4), (4,0), 
      (0,5), (5,1), 
      (1,6), (6,2), 
      (2,7), (7,3), 
      (3,8), (8,4), 
      (4,9), (9,0), 
      (0,10), (10,2), 
      (1,11), (11,3), 
      (",True,False,,isomorphism,
1,planar,Planar,10,"(15, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,10), (10,11), (11,12), (12,13), (13,14), (14,0), (0,5), (5,10), (10,0), (1,6), (6,11), (11,1), (2,7), (7,12), (12,2)])",True,False,,isomorphism,
