repeat,task_id,task_name,sample_id,raw_output,parse_success,is_valid,unique_key,unique_method,parse_failure_reason
3,cycle,Cycle,1,"(20, [(0,1), (1,2), (2,3), ..., (19,0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
3,cycle,Cycle,2,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    ...
    (19, 0)
])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 5: <ast.Call object at 0x778c88b68160>"
3,cycle,Cycle,3,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    ...
    (19, 19),
    (19, 0)
])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 5: <ast.Call object at 0x778c88b68b20>"
3,cycle,Cycle,4,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    (3, 4),
    (4, 5),
    (5, 6),
    (6, 7),
    (7, 8),
    (8, 9),
    (9, 10),
    (10, 11),
    (11, 12),
    (12, 13),
    (13, 14),
    (14, 15),
  ",True,True,5a404376fd3c7c2c3ca75c6629338adb,isomorphism,
3,cycle,Cycle,5,"(20, [((0,1), (1,2), (2,3), ..., (19,0)), ((0,2), (2,3), (3,4), ..., (19,19))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
3,cycle,Cycle,6,"(20, [((0,1), (1,2), (2,3), ..., (19,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
3,cycle,Cycle,7,"(20, [(0,1), (1,2), (2,3), ..., (19,0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
3,cycle,Cycle,8,"(20, [(0, 1), (1, 2), (2, 3), ..., (19, 0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
3,cycle,Cycle,9,"(20, [(0,1), (1,2), (2,3), ..., (19,0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
3,cycle,Cycle,10,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    (3, 4),
    (4, 5),
    (5, 6),
    (6, 7),
    (7, 8),
    (8, 9),
    (9, 10),
    (10, 11),
    (11, 12),
    (12, 13),
    (13, 14),
    (14, 15),
  ",True,True,5a404376fd3c7c2c3ca75c6629338adb,isomorphism,
3,cycle,Cycle,11,"(20, [((0,1), (1,2), (2,3), ..., (19,19), (19,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
3,cycle,Cycle,12,"(20, [(0,1), (1,2), (2,3), ..., (19,0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
3,cycle,Cycle,13,"(20, [((0,1), (1,2), (2,3), ..., (19,0)])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：closing parenthesis ']' does not match opening parenthesis '(' (<unknown>, line 1)"
3,cycle,Cycle,14,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    ...
    (19, 19),
    (19, 0)
])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 5: <ast.Call object at 0x778c88b689a0>"
3,cycle,Cycle,15,"(20, [('0', '1'), ('1', '2'), ('2', '3'), ('3', '4'), ('4', '5'), ('5', '6'), ('6', '7'), ('7', '8'), ('8', '9'), ('9', '10'), ('10', '11'), ('11', '12'), ('12', '13'), ('13', '14'), ('14', '15'), ('1",True,True,5a404376fd3c7c2c3ca75c6629338adb,isomorphism,
3,cycle,Cycle,16,"(20, [(0,1), (1,2), (2,3), ..., (19,0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
3,cycle,Cycle,17,"(20, [(0, 1), (1, 2), (2, 3), ..., (19, 0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
3,cycle,Cycle,18,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    ...
    (18, 19),
    (19, 0)
])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 5: <ast.Call object at 0x778c88b6a980>"
3,cycle,Cycle,19,"(20, [('0', '1'), ('0', '9'), ('1', '2'), ('1', '19'), ('2', '3'), ('2', '18'), ('3', '4'), ('3', '17'), ('4', '5'), ('4', '16'), ('5', '6'), ('5', '15'), ('6', '7'), ('6', '14'), ('7', '8'), ('7', '1",True,False,,isomorphism,
